"year","Source","s_dept","Target","t_dept"
2013,1927,"BIO",559,"BIO"
2013,560,"CS",2748,"CS"
2013,560,"CS",2748,"CS"
2013,560,"CS",2748,"CS"
2013,560,"CS",2748,"CS"
2013,2013,"CS",561,"CS"
2013,2013,"CS",561,"CS"
2013,2013,"CS",561,"CS"
2013,2013,"CS",561,"CS"
2013,2013,"CS",561,"CS"
2013,568,"BIO",3534,"BIO"
2013,3134,"BIO",573,"BIO"
2013,1314,"BIO",164,"CS"
2013,1314,"BIO",3064,"CS"
2013,1314,"BIO",573,"BIO"
2013,164,"CS",3064,"CS"
2013,164,"CS",573,"BIO"
2013,3064,"CS",573,"BIO"
2013,3134,"BIO",573,"BIO"
2013,1314,"BIO",573,"BIO"
2013,1314,"BIO",573,"BIO"
2013,2675,"BIO",573,"BIO"
2013,577,"CS",4126,"CS"
2013,577,"CS",4126,"CS"
2013,577,"CS",2958,"CS"
2013,577,"CS",73,"CS"
2013,577,"CS",1233,"CS"
2013,2958,"CS",73,"CS"
2013,2958,"CS",1233,"CS"
2013,73,"CS",1233,"CS"
2013,577,"CS",1744,"CS"
2013,577,"CS",4126,"CS"
2013,577,"CS",2958,"CS"
2013,577,"CS",73,"CS"
2013,577,"CS",1233,"CS"
2013,2958,"CS",73,"CS"
2013,2958,"CS",1233,"CS"
2013,73,"CS",1233,"CS"
2013,3093,"BIO",577,"CS"
2013,4010,"BIO",580,"BIO"
2013,3969,"BIO",580,"BIO"
2013,152,"CS",583,"CS"
2013,585,"BIO",2252,"BIO"
2013,585,"BIO",3463,"BIO"
2013,585,"BIO",535,"BIO"
2013,2252,"BIO",3463,"BIO"
2013,2252,"BIO",535,"BIO"
2013,3463,"BIO",535,"BIO"
2013,585,"BIO",2252,"BIO"
2013,585,"BIO",1161,"BIO"
2013,588,"CS",3573,"CS"
2013,588,"CS",147,"CS"
2013,3573,"CS",147,"CS"
2013,588,"CS",3573,"CS"
2013,588,"CS",3573,"CS"
2013,594,"CS",646,"CS"
2013,594,"CS",646,"CS"
2013,597,"CS",3568,"CS"
2013,597,"CS",3568,"CS"
2013,597,"CS",3568,"CS"
2013,3967,"CS",598,"CS"
2013,3967,"CS",598,"CS"
2013,599,"CS",3569,"CS"
2013,600,"BIO",13,"BIO"
2013,2393,"BIO",600,"BIO"
2013,600,"BIO",13,"BIO"
2013,602,"CS",114,"CS"
2013,1388,"CS",602,"CS"
2013,3032,"CS",604,"CS"
2013,1509,"CS",3807,"CS"
2013,1509,"CS",604,"CS"
2013,1509,"CS",2489,"CS"
2013,3807,"CS",604,"CS"
2013,3807,"CS",2489,"CS"
2013,604,"CS",2489,"CS"
2013,3032,"CS",604,"CS"
2013,3032,"CS",604,"CS"
2013,606,"CS",459,"CS"
2013,609,"BIO",2252,"BIO"
2013,609,"BIO",82,"BIO"
2013,609,"BIO",2764,"BIO"
2013,82,"BIO",2764,"BIO"
2013,609,"BIO",3539,"BIO"
2013,614,"CS",3977,"CS"
2013,614,"CS",453,"CS"
2013,1127,"CS",616,"CS"
2013,1127,"CS",616,"CS"
2013,3893,"CS",616,"CS"
2013,618,"BIO",3717,"BIO"
2013,619,"CS",3776,"CS"
2013,2691,"CS",619,"CS"
2013,1560,"CS",624,"CS"
2013,1560,"CS",624,"CS"
2013,1090,"CS",624,"CS"
2013,1560,"CS",624,"CS"
2013,1090,"CS",624,"CS"
2013,626,"BIO",2801,"BIO"
2013,187,"BIO",627,"BIO"
2013,187,"BIO",627,"BIO"
2013,15,"BIO",629,"BIO"
2013,630,"CS",965,"CS"
2013,630,"CS",2075,"CS"
2013,965,"CS",2075,"CS"
2013,630,"CS",965,"CS"
2013,630,"CS",965,"CS"
2013,630,"CS",3207,"CS"
2013,630,"CS",965,"CS"
2013,3207,"CS",965,"CS"
2013,630,"CS",965,"CS"
2013,630,"CS",965,"CS"
2013,630,"CS",2823,"CS"
2013,630,"CS",2426,"CS"
2013,630,"CS",965,"CS"
2013,2426,"CS",965,"CS"
2013,630,"CS",965,"CS"
2013,630,"CS",965,"CS"
2013,630,"CS",965,"CS"
2013,630,"CS",455,"CS"
2013,965,"CS",455,"CS"
2013,630,"CS",965,"CS"
2013,630,"CS",965,"CS"
2013,630,"CS",3207,"CS"
2013,630,"CS",965,"CS"
2013,3207,"CS",965,"CS"
2013,630,"CS",965,"CS"
2013,630,"CS",2075,"CS"
2013,965,"CS",2075,"CS"
2013,2284,"BIO",4,"BIO"
2013,2284,"BIO",631,"BIO"
2013,4,"BIO",631,"BIO"
2013,2284,"BIO",631,"BIO"
2013,632,"BIO",691,"BIO"
2013,632,"BIO",691,"BIO"
2013,632,"BIO",691,"BIO"
2013,632,"BIO",3950,"BIO"
2013,4134,"CS",633,"CS"
2013,3396,"CS",633,"CS"
2013,907,"CS",633,"CS"
2013,4134,"CS",633,"CS"
2013,4134,"CS",633,"CS"
2013,3396,"CS",633,"CS"
2013,4134,"CS",633,"CS"
2013,634,"CS",3860,"CS"
2013,634,"CS",3939,"CS"
2013,634,"CS",3860,"CS"
2013,2571,"CS",634,"CS"
2013,634,"CS",457,"CS"
2013,3063,"BIO",636,"BIO"
2013,638,"CS",485,"CS"
2013,638,"CS",485,"CS"
2013,3245,"CS",638,"CS"
2013,638,"CS",2469,"CS"
2013,638,"CS",2043,"CS"
2013,638,"CS",2668,"CS"
2013,638,"CS",1852,"CS"
2013,2668,"CS",1852,"CS"
2013,638,"CS",2668,"CS"
2013,638,"CS",2668,"CS"
2013,638,"CS",485,"CS"
2013,638,"CS",2547,"CS"
2013,594,"CS",646,"CS"
2013,594,"CS",646,"CS"
2013,4087,"CS",647,"CS"
2013,4087,"CS",647,"CS"
2013,3939,"CS",647,"CS"
2013,2095,"CS",647,"CS"
2013,4087,"CS",647,"CS"
2013,993,"BIO",651,"BIO"
2013,3539,"BIO",651,"BIO"
2013,1639,"BIO",651,"BIO"
2013,3234,"BIO",2082,"CS"
2013,3234,"BIO",652,"CS"
2013,2082,"CS",652,"CS"
2013,1676,"CS",652,"CS"
2013,2159,"BIO",652,"CS"
2013,3480,"CS",653,"CS"
2013,655,"BIO",2426,"CS"
2013,2084,"BIO",656,"BIO"
2013,1470,"BIO",656,"BIO"
2013,658,"BIO",1271,"CS"
2013,658,"BIO",3160,"CS"
2013,658,"BIO",2325,"BIO"
2013,185,"CS",659,"CS"
2013,659,"CS",1803,"CS"
2013,659,"CS",1803,"CS"
2013,2923,"BIO",660,"BIO"
2013,3378,"CS",662,"CS"
2013,1113,"CS",662,"CS"
2013,1427,"CS",1113,"CS"
2013,1427,"CS",662,"CS"
2013,1113,"CS",662,"CS"
2013,1113,"CS",662,"CS"
2013,1178,"CS",3485,"CS"
2013,1178,"CS",665,"CS"
2013,3485,"CS",665,"CS"
2013,2942,"CS",666,"CS"
2013,2942,"CS",666,"CS"
2013,2942,"CS",666,"CS"
2013,2129,"BIO",667,"BIO"
2013,2129,"BIO",667,"BIO"
2013,668,"BIO",1257,"BIO"
2013,936,"CS",672,"CS"
2013,361,"CS",672,"CS"
2013,672,"CS",1266,"CS"
2013,675,"CS",1684,"CS"
2013,675,"CS",1684,"CS"
2013,113,"CS",679,"CS"
2013,113,"CS",679,"CS"
2013,1417,"CS",680,"CS"
2013,3265,"BIO",680,"CS"
2013,3265,"BIO",680,"CS"
2013,2809,"CS",682,"CS"
2013,632,"BIO",691,"BIO"
2013,344,"BIO",691,"BIO"
2013,632,"BIO",691,"BIO"
2013,632,"BIO",691,"BIO"
2013,694,"CS",2120,"CS"
2013,694,"CS",2120,"CS"
2013,1817,"BIO",698,"BIO"
2013,711,"BIO",2126,"BIO"
2013,711,"BIO",702,"BIO"
2013,2126,"BIO",702,"BIO"
2013,711,"BIO",702,"BIO"
2013,711,"BIO",702,"BIO"
2013,703,"CS",168,"BIO"
2013,3888,"CS",703,"CS"
2013,1747,"CS",707,"CS"
2013,3887,"CS",707,"CS"
2013,1747,"CS",707,"CS"
2013,1747,"CS",707,"CS"
2013,3887,"CS",707,"CS"
2013,1747,"CS",707,"CS"
2013,2334,"CS",707,"CS"
2013,2084,"BIO",709,"BIO"
2013,4064,"CS",710,"CS"
2013,711,"BIO",3871,"CS"
2013,4167,"BIO",711,"BIO"
2013,711,"BIO",2126,"BIO"
2013,711,"BIO",3871,"CS"
2013,711,"BIO",2126,"BIO"
2013,4167,"BIO",711,"BIO"
2013,3541,"CS",712,"CS"
2013,2617,"CS",1012,"CS"
2013,2617,"CS",712,"CS"
2013,1012,"CS",712,"CS"
2013,4104,"CS",712,"CS"
2013,4104,"CS",2967,"CS"
2013,712,"CS",2967,"CS"
2013,3749,"CS",712,"CS"
2013,1670,"CS",712,"CS"
2013,1670,"CS",712,"CS"
2013,3749,"CS",712,"CS"
2013,3749,"CS",712,"CS"
2013,2617,"CS",1012,"CS"
2013,2617,"CS",712,"CS"
2013,1012,"CS",712,"CS"
2013,1670,"CS",712,"CS"
2013,2586,"CS",712,"CS"
2013,712,"CS",885,"CS"
2013,102,"BIO",716,"BIO"
2013,721,"BIO",3669,"BIO"
2013,3411,"BIO",723,"BIO"
2013,3411,"BIO",2030,"BIO"
2013,723,"BIO",2030,"BIO"
2013,725,"CS",350,"CS"
2013,725,"CS",350,"CS"
2013,726,"CS",3233,"CS"
2013,3440,"BIO",729,"BIO"
2013,1631,"CS",731,"CS"
2013,1036,"CS",731,"CS"
2013,1036,"CS",351,"CS"
2013,731,"CS",351,"CS"
2013,44,"CS",731,"CS"
2013,732,"BIO",1173,"CS"
2013,733,"CS",3191,"CS"
2013,734,"CS",2943,"CS"
2013,734,"CS",2437,"CS"
2013,734,"CS",2437,"CS"
2013,2284,"BIO",737,"BIO"
2013,1917,"BIO",737,"BIO"
2013,1917,"BIO",4,"BIO"
2013,737,"BIO",4,"BIO"
2013,3616,"BIO",739,"BIO"
2013,3616,"BIO",739,"BIO"
2013,745,"CS",4066,"CS"
2013,745,"CS",4066,"CS"
2013,268,"CS",747,"CS"
2013,748,"BIO",3373,"BIO"
2013,3365,"CS",87,"CS"
2013,3365,"CS",751,"CS"
2013,87,"CS",751,"CS"
2013,3365,"CS",87,"CS"
2013,3365,"CS",872,"CS"
2013,3365,"CS",751,"CS"
2013,87,"CS",872,"CS"
2013,87,"CS",751,"CS"
2013,872,"CS",751,"CS"
2013,3365,"CS",87,"CS"
2013,3365,"CS",751,"CS"
2013,87,"CS",751,"CS"
2013,1115,"CS",751,"CS"
2013,1115,"CS",4055,"CS"
2013,751,"CS",4055,"CS"
2013,87,"CS",751,"CS"
2013,87,"CS",409,"CS"
2013,751,"CS",409,"CS"
2013,3365,"CS",87,"CS"
2013,3365,"CS",751,"CS"
2013,87,"CS",751,"CS"
2013,752,"CS",115,"CS"
2013,753,"CS",3595,"CS"
2013,753,"CS",3595,"CS"
2013,753,"CS",3595,"CS"
2013,753,"CS",3595,"CS"
2013,1362,"CS",753,"CS"
2013,3369,"CS",753,"CS"
2013,3369,"CS",3595,"CS"
2013,753,"CS",3595,"CS"
2013,753,"CS",2743,"CS"
2013,753,"CS",3595,"CS"
2013,2743,"CS",3595,"CS"
2013,755,"CS",2151,"CS"
2013,755,"CS",2151,"CS"
2013,755,"CS",2151,"CS"
2013,755,"CS",2151,"CS"
2013,758,"CS",2145,"BIO"
2013,758,"CS",2148,"CS"
2013,758,"CS",2145,"BIO"
2013,760,"BIO",2453,"BIO"
2013,760,"BIO",248,"BIO"
2013,2453,"BIO",248,"BIO"
2013,760,"BIO",3617,"BIO"
2013,760,"BIO",2357,"BIO"
2013,3617,"BIO",2357,"BIO"
2013,3406,"CS",763,"CS"
2013,3406,"CS",763,"CS"
2013,2870,"CS",764,"CS"
2013,768,"CS",2039,"CS"
2013,768,"CS",2039,"CS"
2013,768,"CS",2039,"CS"
2013,2252,"BIO",769,"BIO"
2013,770,"CS",2924,"CS"
2013,770,"CS",2924,"CS"
2013,770,"CS",2924,"CS"
2013,2998,"CS",770,"CS"
2013,770,"CS",2924,"CS"
2013,770,"CS",2924,"CS"
2013,772,"CS",848,"CS"
2013,1474,"BIO",775,"BIO"
2013,1474,"BIO",775,"BIO"
2013,1817,"BIO",778,"BIO"
2013,2044,"CS",780,"CS"
2013,783,"BIO",2125,"BIO"
2013,783,"BIO",2125,"BIO"
2013,3670,"CS",784,"CS"
2013,784,"CS",2195,"CS"
2013,785,"BIO",1265,"BIO"
2013,3064,"CS",786,"CS"
2013,3660,"BIO",786,"CS"
2013,1461,"CS",786,"CS"
2013,3064,"CS",786,"CS"
2013,3355,"CS",786,"CS"
2013,3355,"CS",786,"CS"
2013,3144,"CS",786,"CS"
2013,2654,"CS",786,"CS"
2013,2919,"BIO",786,"CS"
2013,3418,"CS",787,"CS"
2013,3418,"CS",787,"CS"
2013,788,"CS",3420,"CS"
2013,788,"CS",1936,"CS"
2013,788,"CS",1936,"CS"
2013,3687,"CS",792,"CS"
2013,854,"CS",792,"CS"
2013,3687,"CS",792,"CS"
2013,3687,"CS",792,"CS"
2013,3687,"CS",792,"CS"
2013,3687,"CS",792,"CS"
2013,854,"CS",4165,"CS"
2013,854,"CS",2392,"CS"
2013,854,"CS",792,"CS"
2013,4165,"CS",2392,"CS"
2013,4165,"CS",792,"CS"
2013,2392,"CS",792,"CS"
2013,3687,"CS",792,"CS"
2013,3687,"CS",792,"CS"
2013,3687,"CS",792,"CS"
2013,795,"CS",3942,"CS"
2013,799,"CS",1615,"CS"
2013,3743,"CS",802,"CS"
2013,236,"CS",802,"CS"
2013,3743,"CS",802,"CS"
2013,3743,"CS",802,"CS"
2013,3743,"CS",3375,"CS"
2013,3743,"CS",802,"CS"
2013,3375,"CS",802,"CS"
2013,3743,"CS",3375,"CS"
2013,3743,"CS",802,"CS"
2013,3375,"CS",802,"CS"
2013,1195,"BIO",804,"BIO"
2013,805,"CS",2614,"CS"
2013,2561,"CS",805,"CS"
2013,2561,"CS",2614,"CS"
2013,805,"CS",2614,"CS"
2013,806,"CS",2481,"CS"
2013,806,"CS",164,"CS"
2013,806,"CS",2481,"CS"
2013,164,"CS",2481,"CS"
2013,807,"CS",990,"CS"
2013,2169,"CS",807,"CS"
2013,2169,"CS",807,"CS"
2013,807,"CS",2123,"CS"
2013,812,"CS",2738,"CS"
2013,814,"BIO",3553,"BIO"
2013,814,"BIO",1561,"BIO"
2013,3553,"BIO",1561,"BIO"
2013,1853,"CS",815,"CS"
2013,815,"CS",805,"CS"
2013,819,"CS",3945,"CS"
2013,819,"CS",3945,"CS"
2013,3487,"CS",822,"CS"
2013,3487,"CS",822,"CS"
2013,823,"CS",1166,"CS"
2013,279,"BIO",827,"BIO"
2013,3069,"BIO",829,"BIO"
2013,1918,"CS",831,"CS"
2013,2093,"CS",1311,"CS"
2013,2093,"CS",1662,"CS"
2013,2093,"CS",834,"CS"
2013,2093,"CS",145,"CS"
2013,2093,"CS",872,"CS"
2013,2093,"CS",3384,"CS"
2013,2093,"CS",291,"CS"
2013,1311,"CS",1662,"CS"
2013,1311,"CS",834,"CS"
2013,1311,"CS",145,"CS"
2013,1311,"CS",872,"CS"
2013,1311,"CS",3384,"CS"
2013,1311,"CS",291,"CS"
2013,1662,"CS",834,"CS"
2013,1662,"CS",145,"CS"
2013,1662,"CS",872,"CS"
2013,1662,"CS",3384,"CS"
2013,1662,"CS",291,"CS"
2013,834,"CS",145,"CS"
2013,834,"CS",872,"CS"
2013,834,"CS",3384,"CS"
2013,834,"CS",291,"CS"
2013,145,"CS",872,"CS"
2013,145,"CS",3384,"CS"
2013,145,"CS",291,"CS"
2013,872,"CS",3384,"CS"
2013,872,"CS",291,"CS"
2013,3384,"CS",291,"CS"
2013,2468,"CS",836,"BIO"
2013,3076,"BIO",837,"BIO"
2013,986,"BIO",838,"BIO"
2013,1830,"BIO",838,"BIO"
2013,1403,"BIO",839,"BIO"
2013,1784,"CS",842,"CS"
2013,843,"BIO",523,"BIO"
2013,843,"BIO",523,"BIO"
2013,843,"BIO",523,"BIO"
2013,2643,"CS",844,"CS"
2013,2643,"CS",1092,"CS"
2013,844,"CS",1092,"CS"
2013,844,"CS",1860,"CS"
2013,1819,"CS",844,"CS"
2013,846,"CS",1519,"CS"
2013,847,"CS",4030,"CS"
2013,847,"CS",4030,"CS"
2013,772,"CS",848,"CS"
2013,455,"CS",848,"CS"
2013,851,"BIO",707,"CS"
2013,851,"BIO",387,"BIO"
2013,2584,"BIO",851,"BIO"
2013,851,"BIO",4101,"BIO"
2013,2584,"BIO",851,"BIO"
2013,851,"BIO",4101,"BIO"
2013,852,"CS",3937,"CS"
2013,852,"CS",3937,"CS"
2013,852,"CS",3937,"CS"
2013,854,"CS",2392,"CS"
2013,854,"CS",3423,"CS"
2013,854,"CS",2392,"CS"
2013,3423,"CS",2392,"CS"
2013,854,"CS",385,"CS"
2013,854,"CS",2392,"CS"
2013,385,"CS",2392,"CS"
2013,854,"CS",4165,"CS"
2013,854,"CS",2392,"CS"
2013,4165,"CS",2392,"CS"
2013,854,"CS",3423,"CS"
2013,854,"CS",3754,"CS"
2013,3423,"CS",3754,"CS"
2013,854,"CS",4165,"CS"
2013,854,"CS",1459,"CS"
2013,4165,"CS",1459,"CS"
2013,854,"CS",4165,"CS"
2013,854,"CS",2392,"CS"
2013,4165,"CS",2392,"CS"
2013,854,"CS",2392,"CS"
2013,854,"CS",1441,"CS"
2013,2392,"CS",1441,"CS"
2013,854,"CS",2392,"CS"
2013,854,"CS",2392,"CS"
2013,854,"CS",1441,"CS"
2013,2392,"CS",1441,"CS"
2013,854,"CS",2392,"CS"
2013,854,"CS",1441,"CS"
2013,2392,"CS",1441,"CS"
2013,854,"CS",2392,"CS"
2013,854,"CS",2392,"CS"
2013,854,"CS",1441,"CS"
2013,2392,"CS",1441,"CS"
2013,854,"CS",4165,"CS"
2013,854,"CS",2392,"CS"
2013,4165,"CS",2392,"CS"
2013,854,"CS",2392,"CS"
2013,854,"CS",2392,"CS"
2013,854,"CS",2392,"CS"
2013,855,"BIO",2764,"BIO"
2013,3455,"BIO",855,"BIO"
2013,3439,"BIO",855,"BIO"
2013,1510,"CS",858,"CS"
2013,861,"CS",415,"CS"
2013,861,"CS",1018,"CS"
2013,861,"CS",3938,"CS"
2013,861,"CS",3807,"CS"
2013,415,"CS",1018,"CS"
2013,415,"CS",3938,"CS"
2013,415,"CS",3807,"CS"
2013,1018,"CS",3938,"CS"
2013,1018,"CS",3807,"CS"
2013,3938,"CS",3807,"CS"
2013,861,"CS",3309,"CS"
2013,861,"CS",2942,"CS"
2013,3790,"CS",863,"CS"
2013,22,"CS",864,"CS"
2013,2326,"BIO",865,"BIO"
2013,3358,"BIO",866,"BIO"
2013,866,"BIO",1650,"BIO"
2013,3149,"CS",867,"CS"
2013,2044,"CS",867,"CS"
2013,2044,"CS",867,"CS"
2013,868,"CS",2254,"CS"
2013,4029,"CS",869,"CS"
2013,4053,"CS",869,"CS"
2013,872,"CS",2474,"CS"
2013,3365,"CS",87,"CS"
2013,3365,"CS",872,"CS"
2013,3365,"CS",751,"CS"
2013,87,"CS",872,"CS"
2013,87,"CS",751,"CS"
2013,872,"CS",751,"CS"
2013,872,"CS",2474,"CS"
2013,2093,"CS",1311,"CS"
2013,2093,"CS",1662,"CS"
2013,2093,"CS",834,"CS"
2013,2093,"CS",145,"CS"
2013,2093,"CS",872,"CS"
2013,2093,"CS",3384,"CS"
2013,2093,"CS",291,"CS"
2013,1311,"CS",1662,"CS"
2013,1311,"CS",834,"CS"
2013,1311,"CS",145,"CS"
2013,1311,"CS",872,"CS"
2013,1311,"CS",3384,"CS"
2013,1311,"CS",291,"CS"
2013,1662,"CS",834,"CS"
2013,1662,"CS",145,"CS"
2013,1662,"CS",872,"CS"
2013,1662,"CS",3384,"CS"
2013,1662,"CS",291,"CS"
2013,834,"CS",145,"CS"
2013,834,"CS",872,"CS"
2013,834,"CS",3384,"CS"
2013,834,"CS",291,"CS"
2013,145,"CS",872,"CS"
2013,145,"CS",3384,"CS"
2013,145,"CS",291,"CS"
2013,872,"CS",3384,"CS"
2013,872,"CS",291,"CS"
2013,3384,"CS",291,"CS"
2013,873,"BIO",3908,"BIO"
2013,873,"BIO",1541,"CS"
2013,875,"BIO",1984,"BIO"
2013,1341,"BIO",876,"BIO"
2013,1341,"BIO",876,"BIO"
2013,1341,"BIO",876,"BIO"
2013,3095,"CS",876,"BIO"
2013,1542,"BIO",877,"BIO"
2013,3439,"BIO",877,"BIO"
2013,3439,"BIO",877,"BIO"
2013,3439,"BIO",855,"BIO"
2013,877,"BIO",855,"BIO"
2013,3439,"BIO",877,"BIO"
2013,3439,"BIO",877,"BIO"
2013,3439,"BIO",855,"BIO"
2013,877,"BIO",855,"BIO"
2013,2352,"BIO",879,"BIO"
2013,664,"BIO",879,"BIO"
2013,2352,"BIO",879,"BIO"
2013,2352,"BIO",879,"BIO"
2013,2072,"BIO",2518,"BIO"
2013,2072,"BIO",879,"BIO"
2013,2518,"BIO",879,"BIO"
2013,3568,"CS",880,"CS"
2013,2653,"CS",880,"CS"
2013,881,"BIO",837,"BIO"
2013,881,"BIO",920,"BIO"
2013,881,"BIO",920,"BIO"
2013,884,"CS",3934,"CS"
2013,3668,"CS",885,"CS"
2013,1557,"CS",885,"CS"
2013,3977,"CS",885,"CS"
2013,712,"CS",885,"CS"
2013,3977,"CS",885,"CS"
2013,886,"BIO",3814,"CS"
2013,886,"BIO",2232,"CS"
2013,886,"BIO",3631,"BIO"
2013,3814,"CS",2232,"CS"
2013,3814,"CS",3631,"BIO"
2013,2232,"CS",3631,"BIO"
2013,889,"CS",1515,"CS"
2013,268,"CS",892,"CS"
2013,897,"CS",1448,"CS"
2013,1418,"CS",897,"CS"
2013,4011,"CS",899,"CS"
2013,900,"BIO",2597,"BIO"
2013,900,"BIO",2597,"BIO"
2013,998,"CS",900,"BIO"
2013,907,"CS",633,"CS"
2013,908,"CS",2991,"CS"
2013,2208,"BIO",909,"BIO"
2013,2208,"BIO",909,"BIO"
2013,910,"BIO",1341,"BIO"
2013,911,"BIO",233,"BIO"
2013,911,"BIO",2286,"BIO"
2013,911,"BIO",1544,"BIO"
2013,911,"BIO",2286,"BIO"
2013,911,"BIO",1300,"BIO"
2013,911,"BIO",2286,"BIO"
2013,911,"BIO",2286,"BIO"
2013,911,"BIO",1300,"BIO"
2013,911,"BIO",233,"BIO"
2013,911,"BIO",233,"BIO"
2013,3812,"CS",913,"CS"
2013,3047,"BIO",196,"BIO"
2013,3047,"BIO",913,"CS"
2013,196,"BIO",913,"CS"
2013,918,"CS",2205,"CS"
2013,918,"CS",3673,"BIO"
2013,3707,"CS",919,"CS"
2013,3707,"CS",919,"CS"
2013,1586,"BIO",920,"BIO"
2013,3686,"BIO",920,"BIO"
2013,1504,"CS",921,"CS"
2013,3616,"BIO",3534,"BIO"
2013,3616,"BIO",925,"BIO"
2013,3616,"BIO",2591,"BIO"
2013,3534,"BIO",925,"BIO"
2013,3534,"BIO",2591,"BIO"
2013,925,"BIO",2591,"BIO"
2013,3534,"BIO",925,"BIO"
2013,1631,"CS",927,"CS"
2013,1631,"CS",927,"CS"
2013,1631,"CS",927,"CS"
2013,2387,"BIO",930,"BIO"
2013,933,"BIO",2252,"BIO"
2013,933,"BIO",2252,"BIO"
2013,933,"BIO",502,"BIO"
2013,933,"BIO",3463,"BIO"
2013,2252,"BIO",502,"BIO"
2013,2252,"BIO",3463,"BIO"
2013,502,"BIO",3463,"BIO"
2013,936,"CS",121,"CS"
2013,936,"CS",672,"CS"
2013,2659,"CS",939,"CS"
2013,941,"BIO",2463,"BIO"
2013,941,"BIO",3389,"BIO"
2013,2463,"BIO",3389,"BIO"
2013,942,"CS",3179,"CS"
2013,945,"CS",3371,"CS"
2013,1652,"CS",946,"CS"
2013,1652,"CS",294,"CS"
2013,946,"CS",294,"CS"
2013,1652,"CS",946,"CS"
2013,1652,"CS",294,"CS"
2013,946,"CS",294,"CS"
2013,533,"BIO",954,"BIO"
2013,533,"BIO",954,"BIO"
2013,533,"BIO",954,"BIO"
2013,956,"BIO",559,"BIO"
2013,956,"BIO",559,"BIO"
2013,958,"BIO",384,"BIO"
2013,3689,"CS",181,"CS"
2013,3689,"CS",960,"CS"
2013,181,"CS",960,"CS"
2013,3597,"CS",960,"CS"
2013,3207,"CS",965,"CS"
2013,965,"CS",455,"CS"
2013,2426,"CS",965,"CS"
2013,3207,"CS",965,"CS"
2013,965,"CS",2075,"CS"
2013,965,"CS",2075,"CS"
2013,2803,"CS",971,"CS"
2013,411,"BIO",2669,"BIO"
2013,411,"BIO",972,"BIO"
2013,411,"BIO",445,"BIO"
2013,2669,"BIO",972,"BIO"
2013,2669,"BIO",445,"BIO"
2013,972,"BIO",445,"BIO"
2013,1767,"BIO",972,"BIO"
2013,1767,"BIO",972,"BIO"
2013,973,"BIO",23,"BIO"
2013,4087,"CS",974,"CS"
2013,2247,"CS",974,"CS"
2013,2247,"CS",974,"CS"
2013,4021,"CS",974,"CS"
2013,4021,"CS",974,"CS"
2013,4087,"CS",974,"CS"
2013,1114,"CS",974,"CS"
2013,2247,"CS",974,"CS"
2013,2112,"CS",974,"CS"
2013,1129,"CS",975,"CS"
2013,1129,"CS",975,"CS"
2013,976,"BIO",3624,"CS"
2013,979,"CS",1112,"CS"
2013,2971,"CS",981,"CS"
2013,2971,"CS",2774,"CS"
2013,2971,"CS",981,"CS"
2013,2774,"CS",981,"CS"
2013,2971,"CS",981,"CS"
2013,1348,"CS",982,"CS"
2013,1348,"CS",982,"CS"
2013,1348,"CS",982,"CS"
2013,2412,"CS",983,"CS"
2013,2412,"CS",983,"CS"
2013,515,"CS",983,"CS"
2013,984,"CS",786,"CS"
2013,22,"CS",2112,"CS"
2013,22,"CS",984,"CS"
2013,2112,"CS",984,"CS"
2013,3727,"CS",984,"CS"
2013,984,"CS",786,"CS"
2013,3009,"CS",984,"CS"
2013,3727,"CS",984,"CS"
2013,986,"BIO",838,"BIO"
2013,1830,"BIO",986,"BIO"
2013,389,"BIO",986,"BIO"
2013,2538,"CS",4083,"CS"
2013,2538,"CS",2254,"CS"
2013,2538,"CS",4120,"CS"
2013,2538,"CS",990,"CS"
2013,2538,"CS",1632,"CS"
2013,4083,"CS",2254,"CS"
2013,4083,"CS",4120,"CS"
2013,4083,"CS",990,"CS"
2013,4083,"CS",1632,"CS"
2013,2254,"CS",4120,"CS"
2013,2254,"CS",990,"CS"
2013,2254,"CS",1632,"CS"
2013,4120,"CS",990,"CS"
2013,4120,"CS",1632,"CS"
2013,990,"CS",1632,"CS"
2013,807,"CS",990,"CS"
2013,4026,"CS",990,"CS"
2013,4026,"CS",990,"CS"
2013,485,"CS",991,"CS"
2013,485,"CS",991,"CS"
2013,2797,"CS",991,"CS"
2013,2437,"CS",2438,"CS"
2013,2437,"CS",992,"CS"
2013,2438,"CS",992,"CS"
2013,993,"BIO",651,"BIO"
2013,993,"BIO",1366,"BIO"
2013,995,"CS",1883,"CS"
2013,3755,"BIO",996,"BIO"
2013,3755,"BIO",996,"BIO"
2013,3755,"BIO",996,"BIO"
2013,3755,"BIO",996,"BIO"
2013,3755,"BIO",996,"BIO"
2013,3755,"BIO",996,"BIO"
2013,3755,"BIO",996,"BIO"
2013,3755,"BIO",996,"BIO"
2013,3755,"BIO",996,"BIO"
2013,997,"BIO",389,"BIO"
2013,998,"CS",900,"BIO"
2013,998,"CS",900,"BIO"
2013,1000,"BIO",2747,"BIO"
2013,1000,"BIO",2747,"BIO"
2013,1000,"BIO",2747,"BIO"
2013,1001,"CS",2769,"CS"
2013,1847,"CS",1001,"CS"
2013,1847,"CS",3488,"CS"
2013,1847,"CS",3604,"CS"
2013,1001,"CS",3488,"CS"
2013,1001,"CS",3604,"CS"
2013,3488,"CS",3604,"CS"
